municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-05 22:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-05 23:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-05 23:30:00.0;0,40;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 00:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 00:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 01:00:00.0;0,40;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 01:10:00.0;0,40;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 01:20:00.0;0,60;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 01:30:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 01:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 02:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 02:20:00.0;0,40;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 02:30:00.0;0,80;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 02:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 03:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 03:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 04:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 05:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 06:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 06:20:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 07:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 08:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 09:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 10:10:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 10:40:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 10:50:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 11:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 11:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 11:20:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 12:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 13:00:00.0;0,20;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 13:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 14:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 15:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 16:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 17:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 18:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 19:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 20:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 21:10:00.0;0,00;
SÃO JOSÉ DOS CAMPOS;354990499A;SP;Parque Tecnológico SJC (TESTES PLUVIO);-45,793449;-23,158132;2021-03-06 21:50:00.0;0,80;
